"","logFC","logCPM","LR","PValue","FDR"
"CDCA4",-0.0487523987045086,6.07002913307408,0.197317814048894,0.656894595688311,0.76542471049184
"RP11.466H18.1",-0.0725257855807521,2.21249690211043,0.197297747175381,0.656910925186287,0.76542471049184
"DSCR3",-0.0506177294117165,5.88638848503245,0.197165463338751,0.657018596571769,0.765501307149454
"USMG5",-0.0534058872176167,5.98812672158523,0.197088711458662,0.657081087983389,0.765525257587387
"AP000318.2",0.342400217298495,-2.82385751088807,0.197015863737796,0.657140414102002,0.765545517513213
"RP11.544I20.2",-0.177498135814035,-1.47447637850412,0.196803155165679,0.657313716022044,0.765698544188783
"HNRNPA1P48",-0.0714318924160852,2.71154814620541,0.196630405850469,0.657454544083819,0.76581372525843
"GJC3",-0.443786807980241,-3.21182090888671,0.195978036116953,0.657987035120959,0.766385077913169
"ZSCAN12",0.0638538840115429,2.80159374875247,0.195693641985105,0.658219501114542,0.766569848693197
"CEP164P1",-0.458920412574356,-3.25546693665968,0.19568122380009,0.658229656437462,0.766569848693197
"MUC20",-0.139798271351017,-0.844294989324936,0.195385698118011,0.658471444711073,0.766802514876285
"SLC29A3",0.0763305646974181,1.77247508197004,0.195287487032841,0.65855184580792,0.766846757877481
"FAM27A",-0.223695899911,-2.0148846792253,0.195236675812843,0.658593452205048,0.766846757877481
"ZNF696",0.0843150597384882,1.03806987997272,0.19498419625386,0.658800289272701,0.76703866832535
"MED10",-0.0544656962709168,4.61953054287645,0.194864396183521,0.658898488231766,0.767104075425439
"POP5",0.0524997142706585,4.54754636002419,0.194756580290639,0.658986894717469,0.767158074298029
"SPATA1",0.343491883766386,-2.83865166259654,0.194657194287806,0.659068414793071,0.767204049996653
"FAM156A",-0.242453014426888,-2.19042565803679,0.194551340553108,0.659155267287524,0.767256226763614
"CACYBPP2",-0.132826517544026,-0.678014632000206,0.194234483005776,0.659415416230851,0.767510100949642
"CLUAP1",-0.0692562713087882,2.36220978641176,0.193478374667933,0.660037227854393,0.768184864168438
"PRG2",0.44426544726599,-3.21902925330741,0.193354915063698,0.660138896757742,0.768205237477694
"SCGB1B2P",0.44426544726599,-3.21902925330741,0.193354915063698,0.660138896757742,0.768205237477694
"CTD.2270L9.4",0.19808696679867,-1.75177372894527,0.193163060195711,0.660296966009747,0.768340203627481
"COLGALT1",0.050083598748451,6.53315628274178,0.192857987560117,0.660548508387041,0.768583913608607
"PTMAP8",-0.28898330231155,-2.54719151380985,0.192784048689785,0.660609509132333,0.768605901160659
"RP11.421M1.8",0.175600543491783,-1.47287540556724,0.192434813700337,0.660897822304511,0.768892342500086
"HLA.DQB2",0.391135654730154,-3.05048297053256,0.191934088774615,0.661311743756051,0.769324871416435
"PCNA",-0.0505515590475115,8.58137066551469,0.191774030228913,0.661444190982104,0.769429918204188
"IMMTP1",0.259731143703987,-2.34396653168602,0.191683286903629,0.661519309652644,0.769441194890705
"ZNF528",-0.0823423058600668,1.05695425832901,0.191631451433341,0.661562229333103,0.769441194890705
"RP11.384B12.2",0.293627513495277,-2.57982257257356,0.191609588496431,0.661580333881376,0.769441194890705
"HIST3H2BA",-0.376176512677844,-2.99926999838176,0.191173561126524,0.661941662480248,0.769812387626739
"HSPB11",-0.0582805369655613,4.9303401803173,0.191113717703971,0.661991292020451,0.769821062290313
"MTHFD2P7",-0.262969399940688,-2.37446933810473,0.191047428100241,0.66204627833397,0.769835964773974
"TBCA",-0.0517956365326418,5.5383463436296,0.190814066248958,0.662239939226622,0.770012107680382
"MAGI3",0.0926532733334003,0.516479256323482,0.190719241302576,0.66231867226145,0.770043758146244
"SUCLG2",-0.05239262030632,5.15548830971549,0.190679682128131,0.662351525084214,0.770043758146244
"CALML6",0.203834357583205,-1.83363722329348,0.190371333983315,0.662607739046953,0.77029257315813
"DPH6",0.0833587087741657,1.24822250126204,0.190226202560786,0.662728417764359,0.770383804526769
"RNF113A",-0.0543617546413176,4.19652516332274,0.190129506476676,0.662808852268432,0.770388786984535
"HDX",0.164088180007135,-1.32389683339009,0.190119584521163,0.662817107005155,0.770388786984535
"RP11.206L10.8",0.41792279080304,-3.15291524888566,0.189328292279964,0.66347626290938,0.771088014081572
"PNLDC1",-0.221658770363602,-2.02825540978562,0.189296022708781,0.663503178591801,0.771088014081572
"ARL4C",0.0495156711720808,7.36161048909308,0.188942157448407,0.663798512746946,0.77138212809189
"ACAA2",-0.0473564688341764,6.46402913344246,0.188839993181809,0.663883839691956,0.771432176548482
"GSPT2",-0.0631297371631571,2.80915568675624,0.188741861275794,0.663965824675818,0.771478335526514
"LINC00664",-0.260927698370274,-2.37171701705783,0.188619529793539,0.664068062849655,0.771548019814184
"AC005822.1",0.430467417199174,-3.19476776301866,0.188505280939834,0.664163581584596,0.771609888743512
"LINC00562",0.190478501858951,-1.69075065307428,0.188320332824185,0.664318281993136,0.771740501322687
"RP1.90J20.7",0.179647914976513,-1.55466081831705,0.188218937678879,0.664403132581823,0.771789957701634
"CYS1",0.147351333574091,-1.06952277531487,0.187964684582528,0.664616018915494,0.771988128359783
"EIF4EBP1",0.0527112183084349,5.35943381288316,0.187904656498723,0.664666305437453,0.771997417176351
"GJA3",-0.250834794341422,-2.29731070813802,0.187713796156825,0.664826255738599,0.772134069125087
"RP4.673D20.1",-0.384059652372507,-3.04408745791381,0.187493808897966,0.665010735678623,0.772270992963552
"ATP6V1E1P1",-0.397200453029204,-3.09226989577133,0.187472323891626,0.66502875975826,0.772270992963552
"RP11.649A18.5",-0.263344618212924,-2.39614126387254,0.187392275236641,0.665095924520898,0.772299860195216
"RP4.742C19.8",0.144096377023773,-0.999608371477977,0.186709788848063,0.665669257066552,0.77291644114934
"LAMA3",-0.326452068818064,-2.79293884704075,0.186594042598936,0.665766614658516,0.772952764589744
"AC024560.2",0.32557049808506,-2.78553811064525,0.186525353092123,0.665824408375595,0.772952764589744
"SLC17A7",0.280787985982764,-2.52201742226859,0.186521600215912,0.665827566320117,0.772952764589744
"RP11.816J6.3",0.311423645790903,-2.71024206466461,0.18641750720258,0.665915172821462,0.773005308397291
"DET1",-0.1100854417048,-0.0220799815785339,0.185794659946831,0.666439979177488,0.773565322050298
"SNHG5",0.0477860838626437,7.34378731662497,0.185634482633972,0.666575111949022,0.773634674810118
"RP11.380G5.3",-0.260002325890839,-2.38070900882978,0.185623373771561,0.66658448644691,0.773634674810118
"GOLGA3",-0.0513077994418051,6.42738841566256,0.185550228648864,0.666646220136797,0.773637689889566
"RP6.109B7.3",-0.0901758707178816,0.508348380206338,0.18551987406513,0.666671843311573,0.773637689889566
"CD48",0.0465437076202158,7.41142341029317,0.184948125845928,0.667154937294929,0.77410257117441
"LTF",-0.431883822824437,-3.21452044489697,0.184927724244971,0.667172191802297,0.77410257117441
"IMPG2",-0.301477598951986,-2.66326256220036,0.184874754844047,0.667216995558246,0.77410257117441
"MATN1",0.195703732877846,-1.77521504004812,0.184797131464254,0.667282666430982,0.77410257117441
"VEZF1P1",0.432869175665631,-3.21573390266836,0.184770311472741,0.667305360458245,0.77410257117441
"RP11.140I16.3",-0.409269338969149,-3.14419820019857,0.184744883688351,0.667326878256461,0.77410257117441
"C17orf100",0.313160604101354,-2.72783084275794,0.184640467332783,0.667415257089033,0.774155897710021
"SOWAHD",0.401882857963317,-3.11725407542675,0.184446784939459,0.667579269820573,0.774296942027738
"RP1.278E11.3",0.120140229395161,-0.402259670015827,0.184260513793229,0.667737102857382,0.774430801312675
"HMHB1",-0.385826261538797,-3.06390827740697,0.184173023097796,0.667811268915152,0.774467614131637
"JTB",-0.0464289157770664,6.83508770051784,0.183937407935456,0.668011104202531,0.774650152916859
"MIR503HG",-0.154199261574137,-1.19771428739225,0.183807851024055,0.668121051531175,0.774728437762917
"PRF1",0.0493365293732212,8.06972139926106,0.183504825863309,0.668378390389588,0.774953615876741
"MID1IP1.AS1",-0.347468103619851,-2.90818197457193,0.18347922038437,0.668400146917518,0.774953615876741
"PTCHD3P2",0.438100778440832,-3.23530266140581,0.183426816212332,0.66844467942846,0.774956028386037
"RP11.1020A11.1",0.368418017649836,-2.99874905895382,0.182798518142662,0.66897918762281,0.775526453931186
"RP11.613M10.8",-0.354316129623225,-2.94287074688261,0.18258469979249,0.66916133578005,0.775688353102922
"FOXA3",0.379451043961748,-3.04369953325082,0.182419058251724,0.669302529665787,0.775802760749822
"RP11.672A2.6",-0.127582758946034,-0.681175403681759,0.182249438733185,0.669447192976696,0.775921175097752
"QRICH2",-0.102234998383434,0.175367283179322,0.182142656750654,0.669538304898216,0.77597750974014
"PTP4A2P2",-0.433896744070724,-3.23059307385222,0.182083904745936,0.66958844861847,0.775986359162657
"SEC24B.AS1",0.182751482999899,-1.637343329792,0.181537555865005,0.670055205584617,0.776477990093772
"LINC00441",0.285725489341153,-2.58264821260731,0.180964159647194,0.670545963015849,0.776997369230311
"RP3.522J7.6",-0.268787539187013,-2.47095052024099,0.180805334146053,0.67068206069365,0.777105745348307
"SNRPB",0.0465476865542383,8.49388449742719,0.180739485085649,0.670738507496278,0.777121823708083
"YBX1P1",-0.101113105242978,0.22489550375753,0.180538890473021,0.670910535069406,0.77727180413099
"DMPK",0.0757796602351434,1.29996849034747,0.179915098066445,0.671446214066666,0.777843040854613
"AC005785.2",0.371005572936466,-3.02218375570133,0.179585788229998,0.671729449460441,0.778121778025278
"SEL1L3",-0.0476873134923974,5.97066025834948,0.179487297741936,0.671814219437534,0.77817059491321
"SDC1",0.184462822975408,-1.67338919700598,0.179423729393422,0.6718689467755,0.778184609059498
"NIM1",-0.195373718404784,-1.80947392238171,0.179051117560355,0.672189966351403,0.778464597818237
"OVGP1",-0.10704652133068,-0.0818494765172425,0.17904415192786,0.672195971263154,0.778464597818237
"CRADD",-0.0698555337501959,1.8344905277309,0.178783743700886,0.672420562097959,0.778675295679919
"FAM133DP",-0.303970155277301,-2.70940673246339,0.178369048863266,0.672778616797668,0.778968834488598
"ALKBH4",0.0590976803222765,3.10653390427659,0.1783618282027,0.672784855583538,0.778968834488598
"SH3BP4",0.206104815225285,-1.93275094868983,0.178341916494938,0.672802060442713,0.778968834488598
"RP11.587D21.1",0.33454758893377,-2.86806245518175,0.178266381429007,0.672867337369942,0.778995005307477
"RPL7AP34",0.24799146542384,-2.3256773726577,0.178078939763759,0.673029393693587,0.779133209580597
"NBPF12",0.0861001845206268,1.07626050614784,0.178010686441954,0.673088428379626,0.779152140778064
"CTD.2619J13.19",0.238148765643421,-2.24451793681283,0.17773574316026,0.67332637155855,0.779373257334124
"GATM",-0.149005873908771,-1.17197302338393,0.17769132521314,0.673364832356823,0.779373257334124
"CTC.260E6.6",-0.144659254254601,-1.09922208136718,0.177443167406793,0.673579812510834,0.77952152006177
"C1orf35",0.0539065045925562,3.92959907397134,0.177432682919324,0.673588899162707,0.77952152006177
"CTD.2012K14.7",0.28924377947219,-2.62308978938003,0.177395607369625,0.673621034181014,0.77952152006177
"LHFPL1",-0.204083808270869,-1.91887136494197,0.177327058369597,0.673680459044939,0.77954087093467
"MAP3K5",-0.0619721027177338,3.27512137153828,0.17699909577111,0.673964955825565,0.779818371133433
"NADK",0.0476259520903984,5.74637177614049,0.176952142878614,0.674005711297908,0.779818371133433
"VN1R1",0.426059938729273,-3.22336125921532,0.176852211393961,0.674092473786791,0.779869326888768
"C3orf62",-0.0633378891397581,2.72996739018423,0.176628270180364,0.674287008783079,0.780044952175862
"ATL1",-0.166503639356079,-1.45286173411243,0.176327301894901,0.674548684942351,0.780298222141981
"RP5.1099D15.1",-0.144670022340135,-1.049853119237,0.176092668139561,0.674752868993072,0.780484959033616
"KAT2B",-0.0502385270799053,5.60936003185595,0.175377002583803,0.675376648598171,0.781156986641298
"VHL",-0.0608394635482527,5.04126617710436,0.17519587899621,0.675534754457743,0.781249358304739
"COX20P1",-0.318522222587533,-2.80483277476002,0.175187461378103,0.6755421046749,0.781249358304739
"AP001065.15",-0.208707280944725,-1.98343318485348,0.174958406638781,0.67574219369829,0.781431252119745
"GAB1",0.237524888510087,-2.25637589091299,0.17480383736703,0.675877303488586,0.781537985379371
"HS6ST2",0.267472024329232,-2.49291778876636,0.174546508730147,0.676102391516157,0.781724677207771
"ZNF543",-0.0846991043661918,0.717129726744896,0.174521359394643,0.676124400352424,0.781724677207771
"RPL24",0.0456113766581211,8.60103551943425,0.174440718211656,0.676194984108266,0.781756772317695
"KIAA0391.1",-0.172582790103242,-1.55320204905814,0.174218468235751,0.676389614682799,0.781904302936058
"TVP23C",-0.0950678475560865,0.637512847722372,0.174181798194253,0.676421741680946,0.781904302936058
"ARHGEF2",-0.0466103359630995,7.99727747676522,0.174098136347986,0.676495053546509,0.781904302936058
"AK5",0.416530995026642,-3.20453477727505,0.174050557971571,0.676536755128734,0.781904302936058
"ESPN",0.416530995026642,-3.20453477727505,0.174050557971571,0.676536755128734,0.781904302936058
"RP11.195E2.1",-0.281481312300804,-2.59567529040069,0.173700858135962,0.676843466211916,0.782209260299983
"RP11.488P3.1",0.280452229981066,-2.58701802649562,0.173487298330314,0.677030951276924,0.782371638700846
"RP11.109P14.8",0.355480690128067,-2.98429283014359,0.17344319384939,0.677069687657955,0.782371638700846
"PTPMT1",-0.0520495803268462,4.0985216951461,0.173366859699704,0.677136744589452,0.782399599498731
"FANCE",0.051311768730327,4.69260602646258,0.173236178260456,0.677251583972865,0.782482763634471
"RP11.315D16.2",-0.145389596310051,-1.14605529013141,0.172632149157562,0.67778305003942,0.782991753501537
"CTNS",0.0599343318492599,3.20613447686771,0.172595857432924,0.677815016680623,0.782991753501537
"PPARD",0.0533193162175621,4.51914433166769,0.172589293564986,0.677820798717326,0.782991753501537
"IFNLR1",-0.0781774869155776,1.46527986425883,0.172378796376405,0.678006291702145,0.783134260040782
"ACY1",0.0665166225588517,2.34459386573757,0.172351944719839,0.678029963294689,0.783134260040782
"GYPE",0.114896035141357,-0.402375468809225,0.172130265615309,0.678225471400059,0.783270029315881
"PLA2G4B",0.152444397369954,-1.26562414573664,0.172107991935236,0.678245123650049,0.783270029315881
"AC004967.11",-0.299508603232992,-2.71522638324974,0.172041986796245,0.678303369278176,0.783270029315881
"RP4.659J6.2",0.157301547327781,-1.34274746677081,0.172014353677138,0.678327757758943,0.783270029315881
"CECR6",0.394806160986614,-3.14166683033051,0.17192929348004,0.678402844732312,0.783270029315881
"RP11.120M18.2",0.249357971171227,-2.3716264708629,0.171888707124871,0.678438680048908,0.783270029315881
"FSD1L",0.0939104140958435,0.51340812090645,0.171878309807471,0.678447861054106,0.783270029315881
"RASA4",-0.113273271794123,-0.386194065814784,0.171663975646906,0.678637194243934,0.783418463771472
"ACTR3C",-0.105924890959419,-0.171598397151578,0.171634562858665,0.678663186987236,0.783418463771472
"RP11.315I20.1",-0.299858481795262,-2.71959137961634,0.17158705426534,0.678705176912946,0.783418463771472
"ASPHD1",-0.165140397759949,-1.43718864665011,0.171249358176632,0.679003842160884,0.783713653176969
